küssen, küsst, küsste, hat geküsst	to kiss	küssen				Zum Abschied haben wir uns alle geküsst.	As a farewell we all kissed.	Klaus nahm Heidi in den Arm und küsste sie.	Klaus hugged Heidi and kissed her.		
"der Kuss, -""e"	kiss	Kuss	der			Gib der Mama einen Kuss.	Give mom a kiss.				
die Küste, -n	coast	Küste	die			Unser Dorf liegt direkt an der Küste.	Our village is located directly on the coast.				
das Labor, -s	laboratory	Labor	das			Wir schicken die Probe ins Labor.	We send the sample to the laboratory.				
lächeln, lächelt, lächelte, hat gelächelt	to smile	lächeln				Schauen Sie in die Kamera.	Look into the camera.	Bitte lächeln!	Please smile!		
lachen, lacht, lachte, hat gelacht	to laugh	lachen				Lachen ist gesund.	Laughing is healthy.	Wir haben viel gelacht.	We laughed a lot.	Die Kinder haben über den Clown gelacht.	The kids laughed at the clown.
"der Laden, -"""	shop	Laden	der			Dieses Kleid habe ich in einem Laden im Zentrum gekauft.	I bought this dress in a shop in the center.	Mein Bruder hat einen kleinen Zeitungsladen.	My brother has a small newspaper shop.		
die Lage, -n	position, situation, place	Lage	die			Wir suchen eine Wohnung in zentraler Lage.	We are looking for an apartment in a central location.				
"das Lager, -"""	camp	Lager	das			Ich weiß nicht, ob wir diesen Schuh in Ihrer Größe haben. Ich sehe mal im Lager nach.	"I do not know if we have this shoe in your size. I'll check the camp."				
die Lampe, -n	lamp	Lampe	die			Ich habe mir eine neue Lampe gekauft.	I bought a new lamp.	Mach doch bitte die Lampe an. - Es ist so dunkel hier.	"Please turn on the lamp. - It's so dark here."		
"das Land, -""er"	land, country, state	Land	das			Möchten Sie lieber auf dem Land oder in der Stadt wohnen?	Would you prefer to live in the countryside or in the city?	In welchen Ländern warst du schon?	In which countries have you been?	Wir haben ein Stück Land gekauft und wollen dort bauen.	We bought a piece of land and want to build there.
landen, landet, landete, ist gelandet	to land	landen				Wir sind erst um 20 Uhr in München gelandet.	We landed at 8pm in Munich.	Wegen starken Nebels konnte die Maschine nicht in Frankfurt landen.	Due to strong fog, the machine could not land in Frankfurt.		
die Landung, -en	landing	Landung	die			Bei der Landung müssen Sie sich anschnallen.	When landing, you have to buckle up.				
die Landwirtschaft, -en	agriculture	Landwirtschaft	die			Auf dem Land arbeiten die meisten Leute in der Landwirtschaft.	In rural areas, most people work in agriculture.				
lang	long	lang				Der Teppich ist 3 m lang und 2 m breit.	The carpet is 3 m long and 2 m wide.	Meine Schwester hat mir einen langen Brief geschrieben.	My sister wrote me a long letter.	Die Hose ist zu lang. Können Sie sie kürzer machen?	The pants are too long. Can you make it shorter?
die Länge, -n	length	Länge	die			Mein Schreibtisch hat die Maße: Länge: 1.20 m, Breite: 0,85 m, Höhe: 0,75 m.	My desk has the dimensions: Length: 1.20 m, width: 0.85 m, height: 0.75 m.				
lang(e)	long	lange				Wie lange dauert die Fahrt von Hamburg nach Berlin?	How long does it take to travel from Hamburg to Berlin?	Wie lange bist du schon in Deutschland?	How long have you been in Germany?	Wartest du schon lange?	Have you been waiting for a long time?
längst	long (time) ago	längst				Wann reparierst du die Heizung? - Die habe ich schon längst repariert.	When do you fix the heating? - I have already repaired that.				
langsam	slow	langsam				Könnten Sie bitte etwas langsamer sprechen?	Could you please speak a little slower please?	Es wird langsam kalt. Es wird Herbst.	It is getting cold. It is autumn.		
langweilig	boring	langweilig				Der Film war sehr langweilig.	The movie was very boring.				
der Lärm (Sg.)	noise	Lärm	der			Die Flugzeuge machen einen schrecklichen Lärm.	The planes make a terrible noise.				
lassen, lässt, ließ, hat gelassen	to leave, allow, stop, have something done	lassen				Ich habe mein Gepäck am Bahnhof gelassen.	I left my luggage at the station.	Am Samstag lasse ich mir die Haare schneiden.	On Saturday I get my hair cut.	Ich lasse meine Kinder abends nur eine Stunde fernsehen.	I let my children watch TV for only one hour in the evening.
der Laster, -	lorry, truck	Laster	der			Auf der Autobahn waren so viele Laster. Deshalb hat es so lange gedauert.	"There were so many trucks on the highway. That's why it took so long."				
laufen, läuft, lief, ist gelaufen	to run	laufen				Ich bin gestern 100 m in 10,4 Sekunden gelaufen.	Yesterday I ran 100m in 10.4 seconds.	Bist du mit dem Auto hier? - Nein, ich bin gelaufen.	Are you here by car? - No, I ran.	Jeden Morgen gehe ich eine halbe Stunde laufen.	Every morning I walk for half an hour.
das Laufwerk, -e	(computer) drive, running gear	Laufwerk	das			Für meinen Computer habe ich mir ein neues Laufwerk gekauft.	I bought a new drive for my computer.				
die Laune, -n	mood	Laune	die			Heute geht es mir besser, aber gestern hatte ich richtig schlechte Laune.	"I'm feeling better today, but yesterday I was in a really bad mood."				
laut	loud	laut				Lass uns gehen. Hier ist es mir zu laut.	"Let's go. Here it is too loud for me."	Können Sie bitte etwas lauter sprechen?	Can you speak a little louder please?		
der Lautsprecher, -	loud speaker	Lautsprecher	der			Bitte achten Sie auch auf die Lautsprecher- Ansagen am Bahnhof.	Please also pay attention to the loudspeaker announcements at the station.				
leben, lebt, lebte, hat gelebt	to live	leben				Leben Ihre Großeltern noch?	Are your grandparents still alive?	Herr Müller hat lange im Ausland gelebt.	Mr. Müller lived abroad for a long time.	Von der Rente allein kann meine Tante nicht leben.	My aunt can not live <u>on</u> the pension alone.
das Leben, -	life	Leben	das			Ich habe mich an das Leben in Deutschland gewöhnt.	I got used to life in Germany.	Hier ist das Leben teuer.	Here life is expensive.		
"der Lebenslauf, -""e"	curriculum vitae, CV	Lebenslauf	der			Ich soll beim Arbeitsamt meinen Lebenslauf abgeben.	I am to submit my CV to the employment office.				
die Lebensmittel (Pl.)	food (L..)	Lebensmittel	die			Lebensmittel werden immer teurer.	Food is becoming more and more expensive.	Meine Lebensmittel kaufe ich im Supermarkt.	I buy <u>my food</u> in the supermarket.		
das Leder, -	leather	Leder	das			Ist die Tasche aus Leder?	Is the bag made of leather?				
ledig	single	ledig				Wie ist Ihr Familienstand? - Ledig.	What is your marital status? - Single.				
leer	empty	leer				Das Restaurant war fast leer.	The restaurant was almost empty.	Die Kanne ist fast leer. Ich mache uns neuen Tee.	The pot is almost empty. I make new tea.		
legen, legt, legte, hat gelegt	to lay, put, place, lie down	legen				Ich habe Ihnen die Briefe auf den Schreibtisch gelegt.	I put the letters on your desk.	Legen Sie die Zeitungen bitte dort ins Regal.	Please put the newspapers on the shelf there.		
die Lehre, -n	apprenticeship	Lehre	die			Mein Cousin will eine dreijährige Lehre machen.	My cousin wants to do a three-year apprenticeship.				
der Lehrer, -	teacher	Lehrer	der			Meine Frau ist Lehrerin.	My wife is a teacher.	Der Lehrer hat heute viele Hausaufgaben gegeben.	The teacher gave a lot of homework today.		
der Lehrling, -e	apprentice, trainee	Lehrling	der			Als Lehrling verdient man nicht sehr viel Geld.	As an apprentice you do not earn a lot of money.				
leicht	light	leicht				Der Koffer ist ganz leicht. Ich kann ihn allein tragen.	The suitcase is very light. I can carry him alone.	Es ist nicht leicht, Deutsch zu lernen.	It is not easy to learn German.		
leidtun, tut leid, tat leid, hat leidgetan	to hurt, to be sorry	leidtun				Die Frau tut mir leid.	I am sorry for <u>the woman.</u>	Wie komme ich zum Bahnhof? - Tut mir leid, das weiß ich nicht.	"How do I get to the train station? - I'm sorry, I do not know."	Es tut mir leid, dass ich Ihnen nicht helfen kann.	I am sorry that I can not help you.
leiden, leidet, litt, hat gelitten	to suffer	leiden				Hans leidet an einer schweren Krankheit.	Hans suffers from a serious illness.	Anna leidet sehr unter der Hitze.	Anna suffers a lot from the heat.		
leider	unfortunately	leider				Da kann ich Ihnen leider nicht helfen.	Unfortunately I can not help you <u>with that</u>.	Hast du schon eine Antwort auf deinen Brief? - Leider nicht.	Do you already have an answer to your letter? - Unfortunately not.	Leider kann ich nicht kommen. - Ich muss zum Arzt.	Unfortunately, I can not come. - I have to go to the doctor.
leihen, leiht, lieh, hat geliehen	to lend	leihen				Ich habe mir von meinem Bruder 50 Euro geliehen.	I borrowed 50 euros from my brother.	Kannst du mir bis morgen fünf Euro leihen?	Can you lend me five euros by tomorrow?	Ich kann dir mein Fahrrad leihen.	I can lend you my bike.
leise	quiet	leise				Seid leise. Die anderen schlafen schon.	Be quiet. The others are already sleeping.	Könntest du das Radio bitte etwas leiser stellen?	Could you please turn down the radio a bit?		
leisten, leistet, leistete, hat geleistet	to supply, afford	leisten				So ein teures Auto kann ich mir leider nicht leisten.	Unfortunately, I can not afford such an expensive car.	Bei einem Unfall muss jeder Erste Hilfe leisten.	In an accident, everyone has to provide first aid.		
die Leistung, -en	performance, achievement	Leistung	die			Die Leistungen Ihrer Tochter sind im letzten Schuljahr besser geworden.	"Your daughter's achievements improved in the last school year."				
leiten, leitet, leitete, hat geleitet	to lead, manage, direct (not f~)	leiten				Wer leitet den Kurs?	Who leads the course?				
der Leiter, -	leader, head	Leiter	der			Wie heißt der Leiter der Schule?	What is the head of the school called?				
die Leitung, -en	management	Leitung	die			Ab 15. Juli übernimmt Herr Meier die Leitung der Abteilung.	From July 15, Mr. Meier will take over the management of the department.	Tut mir leid, alle Leitungen sind besetzt.	"I'm sorry, all lines are busy."	Wir müssen eine neue Leitung legen lassen.	We have to have a new line laid.
die Leiter, -n	ladder	Leiter	die			Haben Sie eine Leiter für mich? Ich will eine Lampe anschließen.	Do you have a ladder for me? I want to connect a lamp.				
lernen, lernt, lernte, hat gelernt	to learn	lernen				Meine Kinder haben sehr gut Deutsch gelernt.	My children have learned German very well.	Wie lange lernen Sie schon Deutsch?	How long have you been learning German?		
lesen, liest, las, hat gelesen	to read	lesen				Ich habe gelesen, dass es ab heute Sonderangebote gibt.	I read that there are special offers starting today.	Deine Schrift kann ich nicht gut lesen.	I can not read your writing well.	In der Schule lesen wir ein Buch von Goethe.	At school we read a book by Goethe.
letzt	last	letzt				Was hast du letzte Woche gemacht?	What did you do last week?	Ich wohne im letzten Haus auf der rechten Seite.	I live in the last house on the right side.	Wann haben Sie Ihre Familie das letzte Mal gesehen?	When did you last see your family?
die Leute (Pl.)	people	Leute	die			Auf der Party waren nur wenige Leute.	There were only a few people <u>at the party</u>.				
das Licht, -er	light	Licht	das			Kannst du bitte Licht machen? Ich kann so nichts sehen.	Can you please turn on the light? I can not see anything like that.	Es ist so dunkel. Wo macht man hier das Licht an?	It is so dark. Where do you turn on the light here?		
lieben, liebt, liebte, hat geliebt	to love	lieben				Ich liebe meine Familie.	I love my family.	Meine Frau liebt ihren Beruf.	My wife loves her job.	Wir sind schon lange verheiratet, aber wir lieben uns immer noch.	We have been married for a long time, but we still love each other.
lieb	dear, sweet, nice	lieb				Liebe Frau Meier!	Dear Mrs. Meier!	Vielen Dank für deine Hilfe. Das ist sehr lieb von dir.	"Thank you for your help. That's very sweet of you."	Die Kinder waren heute sehr lieb.	The children were very nice today.
die Liebe, -n	love	Liebe	die			Wir haben aus Liebe geheiratet.	We got married for love.	Für mich ist das Wichtigste die Liebe zu meiner Familie und zu meinen Kindern.	For me, the most important thing is the love of my family and my children.	Die Kinder haben die Geschenke mit viel Liebe gemacht.	The children made the gifts with love.
Lieblings-	favourite-	Lieblings				z. B. Lieblingsfarbe, Lieblingsfilm, Lieblingsessen	z. Favorite color, favorite movie, favorite food				
das Lied, -er	song	Lied	das			Zu deinem Geburtstag singen wir dir ein Lied.	For your birthday we sing you a song.				
liefern, liefert, lieferte, hat geliefert	to deliver	liefern				Wir liefern Ihnen das Regal direkt ins Haus.	We deliver the shelf directly to the house.				
die Lieferung, -en	delivery	Lieferung	die			Sie bezahlen erst bei Lieferung.	You pay only on delivery.				
liegen, liegt, lag, hat gelegen / ist gelegen	to lie (place/ location)	liegen				Der Brief liegt schon auf Ihrem Schreibtisch.	The letter is already on your desk.	Judith liegt noch im Bett.	Judith is still in bed.	Er liegt schon seit drei Wochen im Krankenhaus.	He has been in hospital for three weeks.
der Lift, -e	lift	Lift	der			Im Büro ist leider der Lift kaputt.	In the office, unfortunately, the lift is broken.				
die Limonade, -n	lemonade	Limonade	die			Die Limonade ist sehr süß.	The lemonade is very sweet.				
die Linie, -n	line	Linie	die			Zum Hauptbahnhof können Sie mit der Linie 8 fahren.	You can take the number 8 train <u>to the main train station.</u>				
links	left	links				An der Kreuzung müssen Sie nach links abbiegen.	At the crossroads you have to turn left.	Gehen Sie die nächste Straße links.	Go the next street on the left.		
link-	left	linke				Er hat sich das linke Bein gebrochen.	He broke his left leg.	Das Haus ist auf der linken Seite.	The house is on the left side.		
die Lippe, -n	lip	Lippe	die			Es ist sehr kalt. Meine Lippen sind ganz trocken.	It is very cold. My lips are completely dry.				
die Liste, -n	list	Liste	die			Was brauchen wir für die Party? - Mach doch eine Einkaufsliste.	What do we need for the party? - Make a grocery list.				
der LKW, -s (Lastkraftwagen)	truck (short for der Lastkraftwagen)	LKW	der			Mein Mann ist LKW- Fahrer.	My husband is a truck driver.				
loben, lobt, lobte, hat gelobt	to praise	loben				Ich habe alle Hausaufgaben gemacht. Der Lehrer hat mich heute gelobt.	I did all the homework. The teacher has praised me today.				
"das Loch, -""er"	hole	Loch	das			Ich habe ein Loch im Zahn. Ich muss zum Zahnarzt.	I have a hole in the tooth. I have to go to the dentist.	Deine Hose hat ein Loch. - Ich weiß, sie ist schon alt.	Your pants have a hole. - I know, she is already old.		
