ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Position
242690,Simon Graves,23,Denmark,66,73,Randers,1600000,300000,CB
189186,Andrew Shinnie,32,Scotland,66,66,Livingston,67500000,300000,LW
257794,Florin Iacob,28,Romania,66,67,UTA Arad,67500000,200000,GK
262403,Philippe Rommens,24,Belgium,66,70,Go Ahead Eagles,1200000,300000,CM
212483,Johann Obiang,28,Gabon,66,66,Caen,77500000,200000,LWB
246275,Javier Avilés Cortés,24,Spain,66,69,Leganés,1200000,300000,RM
250883,Enzo Lombardo,25,France,66,69,Huesca,1100000,300000,LM
188163,Michele Marconi,33,Italy,66,66,Südtirol,55000000,100000,ST
254211,Jhon Espinoza,23,Ecuador,66,72,Chicago Fire,1300000,200000,RB
190979,Etzaz Hussain,29,Norway,66,66,Molde,72500000,200000,CDM
271620,Leonardo da Costa Bolgado,23,Brazil,66,70,Casa Pia,1100000,200000,CB
222980,José Carlos Cracco Neto,28,Brazil,66,66,Houston Dynamo,77500000,200000,RB
242436,Jon Russell,21,Jamaica,66,76,Huddersfield Town,1800000,400000,CDM
270597,Antoine Makoumbou,23,Congo,66,71,Cagliari,1300000,100000,CM
209413,Mateusz Matras,31,Poland,66,66,Stal Mielec,57500000,100000,CB
220677,Joe Morrell,25,Wales,66,68,Portsmouth,1100000,400000,CM
231941,Dawid Szymonowicz,26,Poland,66,68,Warta Poznań,92500000,100000,CB
236037,Pelle Clement,26,Netherlands,66,68,RKC Waalwijk,1100000,300000,CM
262150,Renzo Giampaoli,22,Argentina,66,73,Rosenborg,1600000,400000,CB
217606,Emmanuel Boateng,28,Ghana,66,66,New England,85000000,300000,LM
230150,Luís Miguel Vieira Babo Machado,29,Portugal,66,66,Radomiak Radom,85000000,200000,LM
214280,Luis Pavez,26,Chile,66,67,Unión Española,92500000,200000,LB
254472,Noah Diliberto,20,France,66,76,Valenciennes,1900000,200000,CM
192008,Chi Zhang,34,China PR,66,66,Shandong Luneng,32500000,600000,RB
270345,Nigel Thomas,19,Netherlands,66,77,Paços de Ferreira,1800000,200000,LW
221705,Kyle Dempsey,26,England,66,67,Bolton Wanderers,1000000,400000,CM
237833,Mark Harris,23,Wales,66,70,Cardiff City,1200000,1000000,ST
238089,You Hyeon Lee,25,Korea Republic,66,69,Sangju Sangmu,1000000,300000,RB
241929,Elías Pereyra,23,Argentina,66,74,Godoy Cruz,1800000,300000,LB
210698,Matti Steinmann,27,Germany,66,66,Brisbane Roar,90000000,200000,CM
238346,Hamza Mendyl,24,Morocco,66,71,OH Leuven,1200000,400000,LB
251914,Simón Moreno Barroso,24,Spain,66,71,Mirandés,1300000,300000,ST
255754,Warleson Lisboa Oliveira,25,Brazil,66,70,Cercle Brugge,92500000,300000,GK
258570,Baptiste Roux,22,France,66,73,Guingamp,1600000,200000,CB
271371,Bruno Filipe Pereira S. Almeida,25,Portugal,66,67,Santa Clara,1000000,200000,CAM
228363,Joris Kramer,25,Netherlands,66,69,NEC,1000000,300000,CB
239627,Adam Zreľák,28,Slovakia,66,66,Warta Poznań,87500000,200000,ST
257803,David Miculescu,21,Romania,66,76,FCSB,1900000,400000,RW
194059,Michał Chrapek,30,Poland,66,66,Piast Gliwice,82500000,300000,CM
208140,Edisson Jordanov,29,Bulgaria,66,66,Westerlo,75000000,400000,RB
261388,Espen Bjørnsen Garnås,27,Norway,66,68,Lillestrøm,90000000,200000,CB
240653,Alasana Manneh,24,Gambia,66,70,OB,1200000,400000,CM
209166,Mustafa Malaeka,36,Saudi Arabia,66,66,Al Fateh,9000000,400000,GK
228366,Macaulay Gillesphey,26,England,66,68,Plymouth Argyle,92500000,400000,CB
239118,Bogdan Țîru,28,Romania,66,67,Jagiellonia Białystok,80000000,300000,CB
197391,Lars Vilsvik,33,Norway,66,66,Strømsgodset,45000000,200000,RB
264207,Ismaël Koné,20,Canada,66,80,Montreal Impact,2100000,200000,CM
265999,Wenderson Oliviera,23,Brazil,66,70,Värnamo,1200000,100000,LM
209935,Declan Gallagher,31,Scotland,66,66,St. Mirren,57500000,200000,CB
213007,Abdulfatah Aseri,28,Saudi Arabia,66,66,Al Nassr,85000000,1100000,RM
231951,Randell Williams,25,England,66,69,Hull City,1100000,500000,RM
242703,JT Marcinkowski,25,United States,66,70,SJ Earthquakes,92500000,200000,GK
186127,Ched Evans,33,Wales,66,66,Preston North End,55000000,1100000,ST
252943,Ramón Enríquez Rodríguez,21,Spain,66,76,Málaga,1900000,200000,CM
259087,Ravil Tagir,19,Turkey,66,79,Westerlo,1900000,500000,CB
259855,Erik Shuranov,20,Germany,66,75,Nürnberg,1900000,300000,ST
262672,Noah Weißhaupt,20,Germany,66,77,SC Freiburg,1900000,600000,LM
199440,Manfred Gollner,31,Austria,66,66,Hartberg,57500000,300000,CB
220944,Joe Wildsmith,26,England,66,69,Derby County,85000000,200000,GK
224528,Oğuzhan Berber,30,Turkey,66,66,İstanbulspor,72500000,400000,RB
240912,George Johnston,23,Scotland,66,73,Bolton Wanderers,1600000,300000,CB
245520,Luca Sangalli Fuentes,27,Spain,66,66,FC Cartagena,90000000,300000,CM
248080,Filipe Guterres Nascimento,27,Portugal,66,67,Radomiak Radom,97500000,200000,CM
228369,Jack Walton,24,England,66,71,Barnsley,1000000,300000,GK
234769,Juan Pedro Jiménez Melero,26,Spain,66,69,Lugo,1100000,300000,CM
184337,Yo Han Go,34,Korea Republic,66,66,Seoul,40000000,300000,CM
255505,Dimitar Velkovski,27,Bulgaria,66,67,Cercle Brugge,90000000,400000,LB
260369,Luca Kerber,20,Germany,66,75,Saarbrücken,1900000,200000,CM
200466,Vitus Eicher,31,Germany,66,66,Heidenheim,45000000,500000,GK
270866,Youssef Chermiti,18,Portugal,66,79,Sporting CP,2000000,200000,ST
231442,Marcus Browne,24,England,66,69,Oxford United,1200000,400000,LW
256018,Miguel Berry,24,Spain,66,70,DC United,1200000,200000,ST
256530,Alexander Aravena,19,Chile,66,78,Ñublense,2000000,200000,ST
237331,Thibault De Smet,24,Belgium,66,70,Reims,1100000,500000,LB
239379,Victor Jensen,22,Denmark,66,74,Rosenborg,1900000,400000,CM
244755,Mariusz Malec,27,Poland,66,67,Pogoń Szczecin,85000000,300000,CB
189459,Jaime Romero Gómez,31,Spain,66,66,FC Cartagena,70000000,300000,RM
204820,Gary Mackay-Steven,31,Scotland,66,66,Hearts,70000000,300000,LW
207892,Joseph-Claude Gyau,29,United States,66,66,Degerfors,75000000,100000,LWB
242708,Mo Adams,25,England,66,69,Al Shabab,1000000,800000,CDM
252436,Ipalibo Jack,24,Nigeria,66,70,Strømsgodset,1100000,100000,CDM
256532,Gonzalo Tapia,20,Chile,66,78,Universidad Católica,2100000,300000,RW
195092,Yong Jae Lee,31,Korea Republic,66,66,Incheon United,72500000,200000,ST
205589,Curtis Thompson,28,England,66,66,Wycombe Wanderers,85000000,300000,CM
223253,Eirik Haugan,24,Norway,66,68,Molde,97500000,200000,CB
241173,Lyle Foster,21,South Africa,66,73,Westerlo,1800000,300000,ST
202518,Christopher Wernitznig,32,Austria,66,66,Austria Klagenfurt,60000000,300000,RB
229398,Harry McKirdy,25,England,66,68,Hibernian,1100000,300000,RW
261654,Omar El Hilali,18,Morocco,66,78,Espanyol,1900000,100000,RB
203287,Ellis Harrison,28,Wales,66,66,Port Vale,87500000,300000,ST
212248,Felix Lohkemper,27,Germany,66,67,Nürnberg,1000000,500000,ST
229144,Matías Campos,28,Chile,66,66,Everton,87500000,200000,ST
234264,Seung Won Jeong,25,Korea Republic,66,69,Suwon Bluewings,1100000,200000,CM
235288,Sam Schreck,23,Germany,66,71,Erzgebirge Aue,1300000,100000,CM
262425,Miguel Muñoz Mora,27,Spain,66,67,Burgos,97500000,300000,CM
204825,Ben Wilson,29,England,66,66,Coventry City,57500000,500000,GK
210713,Frederik Holst,27,Denmark,66,66,Lillestrøm,90000000,200000,CM
219161,Élder Santana Conceição,29,Brazil,66,66,Gil Vicente,85000000,400000,ST
235033,Seifedin Chabbi,28,Tunisia,66,66,Ried,87500000,400000,ST
262938,Stelios Andreou,19,Cyprus,66,76,Sporting Charleroi,1700000,200000,CB
271386,Abdulkerim Çakar,21,Germany,66,73,Gaziantep F.K.,1700000,500000,RW
240922,Daniel Escriche Romero,24,Spain,66,71,Huesca,1300000,300000,ST
270363,Maël de Gevigney,22,France,66,73,Nîmes,1600000,200000,CB
211739,Erdoğan Yeşilyurt,28,Germany,66,66,Sivasspor,85000000,600000,RM
222235,Hang Ren,33,China PR,66,66,Wuhan Three Towns,40000000,500000,CB
229147,João Miguel Ribeiro Vigário,26,Portugal,66,67,Paços de Ferreira,92500000,300000,LB
236315,Alfie Jones,24,England,66,72,Hull City,1200000,400000,CB
248603,Loïc Mbe Soh,21,France,66,76,Nottingham Forest,1800000,1000000,CB
256539,Constantin Reiner,24,Austria,66,68,Piast Gliwice,97500000,300000,CB
269852,Mohamed El Arouch,18,France,66,84,Olympique Lyonnais,2200000,500000,CAM
208668,David Henen,26,Togo,66,67,Kortrijk,1000000,500000,LM
216348,Nick Gillekens,26,Belgium,66,68,Westerlo,80000000,300000,GK
242204,Christian Kouan Oulaï,22,Côte d'Ivoire,66,74,Perugia,1900000,100000,CM
248092,Erico C. da Silva,32,Brazil,66,66,UTA Arad,55000000,200000,CB
252188,Emanuel Maciel,25,Argentina,66,71,Aldosivi,1100000,300000,CDM
262685,Leândro Rossi Pereira,33,Brazil,66,66,Radomiak Radom,52500000,200000,RM
244509,Dennis Jastrzembski,22,Poland,66,73,Śląsk Wrocław,1700000,300000,LM
245277,Kingsley Michael,22,Nigeria,66,74,Ried,1900000,800000,CM
266270,Aaron Ramsey,19,England,66,82,Norwich City,2200000,1100000,CAM
202014,Roberto Lopes,30,Cape Verde Islands,66,66,Shamrock Rovers,70000000,100000,CB
245022,Nicholas Opoku,24,Ghana,66,70,Amiens SC,1100000,200000,CB
250911,Benjamin Santelli,30,France,66,66,Bastia,85000000,200000,ST
266272,Martin Adeline,18,France,66,78,Reims,2000000,200000,CM
213280,Connor Pain,28,Australia,66,66,Western United,85000000,100000,LM
218656,Sascha Mockenhaupt,30,Germany,66,66,Wehen Wiesbaden,70000000,300000,CB
224544,Honglue Zhao,32,China PR,66,66,Henan Jianye,60000000,300000,LB
234016,Welliton Edson Helmes Junqueira,22,Brazil,66,66,Internacional,1000000,700000,CAM
234784,Raúl Navarro del Río,28,Spain,66,66,Burgos,77500000,200000,RB
241952,Romain Spano,27,France,66,66,Annecy,92500000,200000,ST
251168,Nihad Mujakić,24,Bosnia and Herzegovina,66,70,Ankaragücü,1100000,400000,CB
193056,Rangelo Janga,30,Curacao,66,66,CFR Cluj,85000000,600000,ST
265761,Cristian Volpato,18,Italy,66,84,Roma,2200000,500000,CAM
207905,Mateusz Mak,30,Poland,66,66,Stal Mielec,82500000,100000,CAM
234785,Stéphane Oméonga,26,Belgium,66,66,Livingston,92500000,200000,CM
241953,Regan Slater,22,England,66,75,Hull City,1900000,500000,CM
244513,Ibrahim Sadiq,22,Ghana,66,75,Häcken,1900000,200000,RW
246561,Mihai Popescu,29,Romania,66,67,SSC Farul,80000000,400000,CB
259361,Fernando Román Villalba,23,Paraguay,66,72,Aldosivi,1300000,300000,LB
218658,Dominic Iorfa,27,England,66,67,Sheffield Wednesday,85000000,400000,CB
227362,Sigurd Rosted,27,Norway,66,66,Brøndby,80000000,400000,CB
230690,Maxime Dominguez,26,Switzerland,66,68,Miedź Legnica,1100000,200000,CAM
189730,Francesco Di Tacchio,32,Italy,66,66,Ternana,67500000,200000,CM
205603,Mike van Duinen,30,Netherlands,66,66,Excelsior,85000000,300000,ST
255779,Kacper Chodyna,23,Poland,66,73,Zagłębie Lubin,1700000,300000,RM
218660,Josh Sims,25,England,66,68,Ross County,1100000,200000,LM
225060,Motaz Hawsawi,30,Saudi Arabia,66,66,Al Taawon,70000000,700000,CB
228388,Mamadou Thiam,27,Senegal,66,66,Universitatea Cluj,90000000,200000,LW
248100,Romário Santos Pires,33,Brazil,66,66,Universitatea Cluj,42500000,200000,CDM
263205,Barış Alper Yılmaz,22,Turkey,66,72,Galatasaray,1400000,1500000,LW
209957,Jakob Busk,28,Denmark,66,66,FC Union Berlin,60000000,700000,GK
211237,Samir Ramizi,30,Kosovo,66,66,Winterthur,82500000,300000,LM
220197,Kean Bryan,25,England,66,70,West Bromwich Albion,1100000,900000,CB
227877,Roli Pereira de Sa,25,France,66,68,Sochaux,1100000,200000,CM
247077,Amir Saipi,21,Switzerland,66,78,Lugano,1800000,200000,GK
203558,Rafał Pietrzak,30,Poland,66,66,Lechia Gdańsk,72500000,300000,LB
210214,Jozabed Sánchez Ruiz,31,Spain,66,66,Málaga,70000000,300000,CM
250918,Saïd Bakari,27,Comoros,66,66,RKC Waalwijk,82500000,200000,RWB
251686,Damián Fernández,21,Argentina,66,73,Vélez Sarsfield,1600000,300000,CB
257318,Kays Ruiz-Atil,19,France,66,78,Auxerre,2000000,300000,CAM
238631,Luca Schnellbacher,28,Germany,66,66,Elversberg,87500000,100000,ST
257831,Abdoulie Sanyang,23,Gambia,66,74,Grenoble Foot 38,1900000,200000,RM
199464,Lindsay Rose,30,Mauritius,66,66,Legia Warszawa,70000000,300000,CB
205352,Jordan Archer,29,Scotland,66,68,Queens Park Rangers,70000000,800000,GK
231720,Quentin Braat,24,France,66,71,Real Oviedo,1000000,200000,GK
241704,Christopher Rocchia,24,France,66,70,Dijon,1100000,200000,LB
257320,Aimen Moueffek,21,France,66,77,Saint-Étienne,1900000,200000,CM
199721,Mathieu Gorgelin,31,France,66,66,Le Havre,45000000,200000,GK
241705,Tayeb Meziani,26,Algeria,66,67,Abha,1000000,400000,RM
255273,Mauricio Pineda,24,United States,66,73,Chicago Fire,1600000,200000,CB
258601,Mamadou Sangare,20,Mali,66,78,Zulte-Waregem,2100000,600000,CAM
262442,Radu Negru,23,Romania,66,73,U Craiova 1948,1600000,300000,RB
138026,Davino Verhulst,34,Belgium,66,66,Antwerp,15000000,500000,GK
209194,Sebastian Nachreiner,33,Germany,66,66,Jahn Regensburg,40000000,400000,CB
236586,Jin Ya Kim,24,Korea Republic,66,72,Seoul,1300000,200000,LB
236842,Jairo Torres,22,Mexico,66,76,Chicago Fire,1900000,200000,CM
245290,Adrián De La Fuente,23,Spain,66,73,Villarreal II,1600000,200000,CB
246058,Alan Franco,23,Ecuador,66,72,Talleres Córdoba,1300000,400000,CM
236587,Marco Farfan,23,United States,66,73,Dallas,1600000,200000,LB
258603,Julián Navas,28,Argentina,66,66,Arsenal de Sarandi,77500000,300000,RB
194091,Michael Jacobs,30,England,66,66,Portsmouth,82500000,400000,LM
207916,Lasse Vigen,27,Denmark,66,66,Zulte-Waregem,90000000,500000,CM
235820,Paul Gartler,25,Austria,66,70,Rapid Vienna,92500000,600000,GK
251948,Marouan Azarkan,20,Netherlands,66,76,Excelsior,1900000,200000,RM
194092,Alper Uludağ,31,Turkey,66,66,Giresunspor,62500000,400000,LB
198701,Stefano Pettinari,30,Italy,66,66,Ternana,85000000,200000,ST
203309,Ben Halloran,30,Australia,66,66,Adelaide United,82500000,200000,RM
211245,Marcin Cebula,26,Poland,66,69,Raków Częstochowa,1100000,400000,CF
240941,Lenny Pintor,21,France,66,75,Saint-Étienne,1900000,200000,RW
204846,Jamal Blackman,28,England,66,66,Exeter City,60000000,200000,GK
241710,Jerome Opoku,23,England,66,72,Arouca,1200000,200000,CB
121134,Alexander Walke,39,Germany,66,66,Salzburg,9000000,300000,GK
199215,Alexander Gorgon,33,Austria,66,66,Pogoń Szczecin,52500000,300000,RM
269871,Antonio Mršić,35,Croatia,66,66,Ümraniyespor,35000000,300000,CM
238895,Conrado Buchanelli Holz,25,Brazil,66,69,Lechia Gdańsk,1000000,300000,LB
241967,Marcel Costly,26,Germany,66,67,Ingolstadt,92500000,300000,RB
198704,Josh McEachran,29,England,66,66,Milton Keynes Dons,82500000,400000,CM
265776,Rui Pedro Ribeiro Gomes,24,Portugal,66,69,Portimonense,1200000,200000,LM
156464,Richard Wood,36,England,66,66,Rotherham United,15000000,400000,CB
225584,Quentin Cornette,28,France,66,66,Le Havre,85000000,300000,RW
231472,Emmanuel Ntim,26,Ghana,66,71,Caen,1100000,200000,CB
235056,Ba-Muaka Simakala,25,Germany,66,69,Osnabrück,1100000,200000,RW
247856,Byron Nieto,24,Chile,66,73,Antofagasta,1600000,200000,RB
202033,Stephen McLaughlin,32,Republic of Ireland,66,66,Mansfield Town,60000000,600000,LWB
248113,Alexandru Mățan,22,Romania,66,72,Rapid Bucuresti,1400000,200000,LW
251441,Yassin Ben Balla,26,France,66,68,Darmstadt 98,95000000,600000,CDM
254257,Serkan Asan,23,Turkey,66,72,Trabzonspor,1300000,800000,RB
201522,Steven Zellner,31,Germany,66,66,Saarbrücken,57500000,200000,CB
209458,Denis Simani,30,Albania,66,66,Luzern,70000000,500000,CB
240434,Jordan Tell,25,France,66,71,Grenoble Foot 38,1300000,200000,ST
189234,Marcel Risse,32,Germany,66,66,Viktoria Köln,67500000,200000,RM
258866,Vasilis Sourlis,19,Greece,66,79,Fortuna Sittard,2000000,300000,CM
269619,Marcelo Estigarribia,27,Argentina,66,66,Patronato,92500000,500000,ST
225075,Julian Günther-Schmidt,27,Germany,66,66,Saarbrücken,90000000,300000,CAM
229171,Kenny Prince Redondo,27,Germany,66,66,Kaiserslautern,90000000,400000,LM
257075,Paul Nebel,19,Germany,66,80,Karlsruher SC,2000000,500000,CAM
203060,Josh Vela,28,England,66,66,Fleetwood Town,85000000,400000,CM
243252,Tom Hamer,22,England,66,72,Burton Albion,1300000,200000,RB
256564,Tim Lemperle,20,Germany,66,79,FC Köln,2100000,600000,RM
239925,Sebastian Klaas,24,Germany,66,72,Paderborn,1400000,500000,CAM
223030,Aytaç Kara,29,Turkey,66,66,Kasımpaşa,72500000,400000,CDM
227638,Suleiman Abdullahi,25,Nigeria,66,69,IFK Göteborg,1100000,200000,ST
235318,Mihai Butean,25,Romania,66,68,Hermannstadt,97500000,200000,RB
239926,Frederik Brandhof,25,Denmark,66,69,AGF,1100000,500000,CM
254262,Zeno Debast,18,Belgium,66,81,Anderlecht,1900000,200000,CB
231479,Leonel Mosevich,25,Argentina,66,71,Patronato,1100000,400000,CB
238647,Morris Schröter,26,Germany,66,66,Hansa Rostock,92500000,500000,RM
243767,Gavin Kilkenny,22,Republic of Ireland,66,75,Stoke City,1800000,1000000,CDM
247351,Mateusz Bogusz,20,Poland,66,79,UD Ibiza,2100000,800000,LM
258103,Mateo Tanlongo,18,Argentina,66,78,Rosario Central,1900000,100000,CDM
229176,Görkem Sağlam,24,Turkey,66,72,Giresunspor,1400000,400000,CAM
239416,Roberto Floriano,35,Italy,66,66,Palermo,35000000,100000,LW
258104,Gino Infantino,19,Argentina,66,79,Rosario Central,2000000,300000,RM
225849,Maximilian Dittgen,27,Germany,66,66,Ingolstadt,92500000,300000,ST
261689,Hélder José Oliveira Sá,19,Portugal,66,79,Vitória SC,1900000,200000,LB
225338,Maxime Do Couto,25,France,66,69,Sochaux,1100000,200000,LM
239930,Damian Rasak,26,Poland,66,69,Wisła Płock,1000000,200000,CDM
243514,Jonathan Meier,22,Germany,66,73,Dynamo Dresden,1600000,200000,LB
256059,Xeber Alkain Mitxelena,25,Spain,66,69,Deportivo Alavés,1100000,400000,RM
193851,David Blacha,31,Poland,66,66,Meppen,70000000,100000,CM
208188,Jon Guthrie,29,England,66,66,Northampton Town,72500000,600000,CB
211516,Rubén Martínez Granja,32,Spain,66,66,Albacete,67500000,300000,LM
232252,Anton Walkes,25,England,66,72,Charlotte,1200000,200000,CB
237884,Lars Ritzka,24,Germany,66,70,St. Pauli,1100000,500000,LB
244028,Semi Belkahia,23,Germany,66,75,1860 München,1800000,100000,CB
247356,Kyle Smith,30,United States,66,66,Orlando City,72500000,200000,RB
216381,Jean Zimmer,28,Germany,66,66,Kaiserslautern,85000000,400000,RM
236861,Fabián Mosquera,27,Colombia,66,68,Deportes Tolima,92500000,100000,CDM
255293,Umut Güneş,22,Turkey,66,74,Alanyaspor,1800000,500000,CDM
260925,Lukas Petkov,21,Germany,66,76,FC Augsburg,1900000,600000,CM
266814,Maximiliano Rodríguez,34,Argentina,66,66,Barracas Central,32500000,300000,RB
270910,Saad Natiq,28,Iraq,66,66,Abha,72500000,400000,CB
235582,Loïc Badiashile,24,France,66,72,Burgos,1100000,200000,GK
261438,Siro Rosane,22,Argentina,66,74,San Lorenzo,1800000,300000,CDM
215615,Maikel Mesa Piñero,31,Spain,66,66,Albacete,70000000,300000,CM
219967,Dominik Hładun,26,Poland,66,70,Legia Warszawa,92500000,200000,GK
242751,Hayden Carter,22,England,66,76,Blackburn Rovers,1800000,1000000,CB
244799,Pol Moreno Sánchez,28,Spain,66,68,Racing Santander,85000000,300000,CB
203328,Sam Hoskins,29,England,66,66,Northampton Town,85000000,600000,LM
222528,Lynden Gooch,26,United States,66,67,Sunderland,92500000,500000,RWB
225600,Abdullah Al Ammar,28,Saudi Arabia,66,66,Dhamk,77500000,600000,LB
234048,Eric Ocansey,24,Ghana,66,69,Kortrijk,1200000,400000,LM
246336,Matko Miljevic,21,United States,66,75,Montreal Impact,1900000,200000,CF
193344,Pascal Schürpf,32,Switzerland,66,66,Luzern,67500000,500000,LM
204353,Craig Forsyth,33,Scotland,66,66,Derby County,45000000,200000,LB
222273,Zhipeng Jiang,33,China PR,66,66,Shenzhen,45000000,300000,LB
238657,Marc Heider,36,Germany,66,66,Osnabrück,30000000,200000,ST
244034,David Kopacz,23,Poland,66,72,Ingolstadt,1400000,300000,RM
202819,Chris Forrester,29,Republic of Ireland,66,66,St Patrick's,82500000,100000,CM
223811,Norbert Alblas,27,Netherlands,66,69,Excelsior,85000000,200000,GK
232515,Facundo Cobos,29,Argentina,66,66,Patronato,75000000,500000,LB
252483,Alfie Doughty,22,England,66,74,Luton Town,1800000,800000,LWB
236868,Óscar Arribas Pasero,23,Spain,66,72,FC Cartagena,1400000,200000,LM
252484,Ronaldo Deaconu,25,Romania,66,68,Korona Kielce,1100000,200000,CM
229701,Philipp Ochs,25,Germany,66,71,Sandhausen,1200000,200000,LB
245061,Julián López,22,Argentina,66,75,Defensa y Justicia,1900000,500000,CM
269638,Alberto del Moral Saelices,21,Spain,66,75,Villarreal II,1900000,200000,CM
223814,Damon Mirani,26,Netherlands,66,69,FC Volendam,1000000,200000,CB
240454,Franklin Wadja,27,Cameroon,66,69,Caen,97500000,200000,CDM
256326,Paulos Abraham,19,Sweden,66,79,FC Groningen,2000000,200000,LM
257094,Nuno Miguel Oliveira Borges,34,Cape Verde Islands,66,66,Casa Pia,30000000,200000,CDM
165191,Cameron Jerome,35,Grenada,66,66,Luton Town,37500000,800000,ST
238919,James Pantemis,25,Canada,66,70,Montreal Impact,92500000,200000,GK
251975,Carlos Julio Martínez,28,Dominican Republic,66,66,Miedź Legnica,77500000,200000,RB
208968,Fawaz Al Qarni,30,Saudi Arabia,66,66,Al Shabab,57500000,700000,GK
222024,Tino Casali,26,Austria,66,68,Rheindorf Altach,80000000,300000,GK
239944,Robert Taylor,27,Finland,66,66,Inter Miami,90000000,300000,LW
244040,Patrick Schmidt,28,Germany,66,66,Ingolstadt,87500000,300000,ST
247112,Sieben Dewaele,23,Belgium,66,72,KV Oostende,1200000,300000,CDM
253256,Nicolás Acevedo,23,Uruguay,66,75,New York City,1800000,200000,CDM
189512,Jeroen Veldmate,33,Netherlands,66,66,FC Emmen,40000000,300000,CB
236617,Thibault Vlietinck,24,Belgium,66,70,OH Leuven,1100000,400000,RB
237385,Ian Harkes,27,United States,66,67,Dundee United,97500000,200000,CM
